iterations,question,value,prob
1544,Learning,0.314589579,0.578005128
1545,Learning,0.252598256,0.562815917
1546,Learning,0.410240563,0.60114556
1547,Learning,0.347798209,0.586083549
1548,Learning,0.381845768,0.594318203
1549,Learning,0.355580747,0.587970238
1550,Learning,0.385995326,0.595318285
1551,Learning,0.414882465,0.602258023
1552,Learning,0.471868606,0.615825935
1553,Learning,0.27427228,0.568141441
1554,Learning,0.280021857,0.569551583
1555,Learning,0.315603515,0.578252423
1556,Learning,0.412732759,0.601742962
1557,Learning,0.346606301,0.585794375
1558,Learning,0.422791765,0.604151101
1559,Learning,0.260522648,0.564764766
1560,Learning,0.271792071,0.567532803
1561,Learning,0.395818015,0.59768248
1562,Learning,0.402822669,0.599365647
1563,Learning,0.41289752,0.601782446
1564,Learning,0.274396345,0.568171881
1565,Learning,0.558419152,0.636086684
1566,Learning,0.237780852,0.559166703
1567,Learning,0.584998153,0.642216669
1568,Learning,0.272973401,0.567822724
1569,Learning,0.260631922,0.564791626
1570,Learning,0.234755579,0.558420842
1571,Learning,0.526546669,0.628677318
1572,Learning,0.330895481,0.581977245
1573,Learning,0.409309242,0.600922236
1574,Learning,0.435793356,0.607256217
1575,Learning,0.373005452,0.592185001
1576,Learning,0.389898186,0.596258189
1577,Learning,0.328723192,0.581448677
1578,Learning,0.509672647,0.624729732
1579,Learning,0.445853754,0.609652976
1580,Learning,0.406369789,0.600217104
1581,Learning,0.329666745,0.581678289
1582,Learning,0.347850406,0.586096211
1583,Learning,0.348986551,0.586371799
1584,Learning,0.260211721,0.564688337
1585,Learning,0.41286817,0.601775412
1586,Learning,0.339400988,0.584045008
1587,Learning,0.257511421,0.564024446
1588,Learning,0.373470519,0.592297311
1589,Learning,0.290606326,0.572144565
1590,Learning,0.533788229,0.630366222
1591,Learning,0.405741482,0.600066328
1592,Learning,0.40789217,0.600582353
1593,Learning,0.157840413,0.539378382
1594,Learning,0.252193556,0.562716336
1595,Learning,0.42220831,0.604011558
1596,Learning,0.305164198,0.57570446
1597,Learning,0.435931238,0.6072891
1598,Learning,0.448448037,0.610270178
1599,Learning,0.400715183,0.598859478
1600,Learning,0.333193031,0.582536087
1601,Learning,0.452727292,0.611287476
1602,Learning,0.275448925,0.568430116
1603,Learning,0.3377096,0.58363405
1604,Learning,0.295849149,0.573427495
1605,Learning,0.505239976,0.623689952
1606,Learning,0.345190663,0.585450844
1607,Learning,0.524743261,0.628256229
1608,Learning,0.343340122,0.58500165
1609,Learning,0.476619734,0.616949357
1610,Learning,0.317519257,0.578719557
1611,Learning,0.338559118,0.583840473
1612,Learning,0.352102812,0.587127412
1613,Learning,0.481623738,0.618131223
1614,Learning,0.345707825,0.585576352
1615,Learning,0.388200216,0.595849363
1616,Learning,0.308164712,0.576437225
1617,Learning,0.156870671,0.539137441
1618,Learning,0.137703329,0.534371536
1619,Learning,0.255780931,0.56359887
1620,Learning,0.134510338,0.533576974
1621,Learning,0.388175213,0.595843342
1622,Learning,0.299722953,0.574374789
1623,Learning,0.366178342,0.590535209
1624,Learning,0.31549766,0.578226607
1625,Learning,0.127031611,0.531715265
1626,Learning,0.391433303,0.59662769
1627,Learning,0.486674571,0.619322734
1628,Learning,0.273916802,0.56805422
1629,Learning,0.324919673,0.580522744
1630,Learning,0.309540831,0.576773179
1631,Learning,0.562925846,0.637129254
1632,Learning,0.203592315,0.550722995
1633,Learning,0.398484439,0.598323476
1634,Learning,0.452035102,0.611122989
1635,Learning,0.2909139,0.572219856
1636,Learning,0.242887139,0.560425016
1637,Learning,0.311371689,0.577220039
1638,Learning,0.386173351,0.595361173
1639,Learning,0.478888319,0.617485333
1640,Learning,0.384483948,0.59495412
1641,Learning,0.319031867,0.579088293
1642,Learning,0.306318728,0.575986451
1643,Learning,0.286673809,0.571181632
1644,Learning,0.194010491,0.548351056
1645,Learning,0.358636899,0.588710426
1646,Learning,0.493894239,0.621023386
1647,Learning,0.283918961,0.570506747
1648,Learning,0.349959844,0.586607841
1649,Learning,0.26770326,0.566528972
1650,Learning,0.351058952,0.586874348
1651,Learning,0.620137002,0.650249707
1652,Learning,0.294327389,0.573055218
1653,Learning,0.321623543,0.579719871
1654,Learning,0.24795045,0.561671973
1655,Learning,0.486561835,0.619296155
1656,Learning,0.455368979,0.611914996
1657,Learning,0.383973993,0.594831223
1658,Learning,0.319325625,0.579159893
1659,Learning,0.429023592,0.605640487
1660,Learning,0.256632358,0.563808271
1661,Learning,0.296648382,0.573622982
1662,Learning,0.343115051,0.584947007
1663,Learning,0.404863671,0.599855646
1664,Learning,0.452022321,0.611119951
1665,Learning,0.395206132,0.597535339
1666,Learning,0.430157178,0.605911201
1667,Learning,0.309851164,0.576848932
1668,Learning,0.242510284,0.560332176
1669,Learning,0.288823878,0.571708175
1670,Learning,0.518008756,0.626682029
1671,Learning,0.367057055,0.590747668
1672,Learning,0.345109503,0.585431146
1673,Learning,0.083425813,0.520844365
1674,Learning,0.310920164,0.577109847
1675,Learning,0.262581786,0.565270846
1676,Learning,0.356729173,0.588248429
1677,Learning,0.344775928,0.585350185
1678,Learning,0.166839016,0.541613272
1679,Learning,0.365933209,0.590475934
1680,Learning,0.292853546,0.572694584
1681,Learning,0.456537071,0.612192352
1682,Learning,0.321583817,0.579710192
1683,Learning,0.438292566,0.607852108
1684,Learning,0.371855914,0.591907357
1685,Learning,0.517328415,0.626522848
1686,Learning,0.259379855,0.56448384
1687,Learning,0.303806499,0.575372782
1688,Learning,0.336827893,0.583419775
1689,Learning,0.458262051,0.612601805
1690,Learning,0.49356341,0.620945521
1691,Learning,0.302432732,0.57503711
1692,Learning,0.540726037,0.631981296
1693,Learning,0.307366884,0.576242417
1694,Learning,0.477872201,0.6172453
1695,Learning,0.380788019,0.594063149
1696,Learning,0.342283063,0.584744999
1697,Learning,0.287972945,0.571499804
1698,Learning,0.501392701,0.622786565
1699,Learning,0.335207151,0.583025815
1700,Learning,0.44993602,0.610624022
1701,Learning,0.336793468,0.583411408
1702,Learning,0.498077796,0.6220075
1703,Learning,0.40636545,0.600216063
1704,Learning,0.242086938,0.560227878
1705,Learning,0.410435047,0.60119219
1706,Learning,0.372541643,0.592072986
1707,Learning,0.319057615,0.579094568
1708,Learning,0.395845839,0.59768917
1709,Learning,0.418117641,0.60303273
1710,Learning,0.425380692,0.604770083
1711,Learning,0.215081519,0.553564049
1712,Learning,0.482683704,0.618381392
1713,Learning,0.272382403,0.567677688
1714,Learning,0.292511233,0.572610813
1715,Learning,0.212078248,0.552821729
1716,Learning,0.352935885,0.587329342
1717,Learning,0.294672821,0.57313973
1718,Learning,0.290453974,0.57210727
1719,Learning,0.517022999,0.626451381
1720,Learning,0.24602541,0.561197978
1721,Learning,0.318394329,0.578932888
1722,Learning,0.324095865,0.58032212
1723,Learning,0.175346583,0.543724672
1724,Learning,0.193739688,0.548283988
1725,Learning,0.334287606,0.58280225
1726,Learning,0.417816657,0.602960677
1727,Learning,0.214847212,0.553506144
1728,Learning,0.393702835,0.597173763
1729,Learning,0.349421137,0.586477199
1730,Learning,0.263076591,0.565392435
1731,Learning,0.310869376,0.577097452
1732,Learning,0.1603037,0.539990325
1733,Learning,0.319068372,0.579097191
1734,Learning,0.385337264,0.595159738
1735,Learning,0.278256251,0.569118669
1736,Learning,0.466241447,0.614493772
1737,Learning,0.448447487,0.610270047
1738,Learning,0.469067652,0.615163058
1739,Learning,0.254533604,0.563292059
1740,Learning,0.438079154,0.607801236
1741,Learning,0.399301725,0.598519881
1742,Learning,0.436666261,0.607464382
1743,Learning,0.170072222,0.542415866
1744,Learning,0.396339986,0.597807986
1745,Learning,0.081867059,0.520455341
1746,Learning,0.344438317,0.585268239
1747,Learning,0.274991135,0.568317809
1748,Learning,0.286093028,0.571039374
1749,Learning,0.297670355,0.573872917
1750,Learning,0.392243585,0.59682268
1751,Learning,0.374395154,0.592520574
1752,Learning,0.282318222,0.570114475
1753,Learning,0.097265899,0.524297322
1754,Learning,0.4020274,0.599174667
1755,Learning,0.255619652,0.563559202
1756,Learning,0.313811951,0.577815441
1757,Learning,0.410110469,0.601114367
1758,Learning,0.106533088,0.526608111
1759,Learning,0.421516286,0.603846027
1760,Learning,0.30258875,0.575075236
1761,Learning,0.27073751,0.567273954
1762,Learning,0.355534666,0.587959074
1763,Learning,0.285649095,0.570930627
1764,Learning,0.402117835,0.599196386
1765,Learning,0.217211506,0.554090374
1766,Learning,0.436333249,0.607384971
1767,Learning,0.333475804,0.582604852
1768,Learning,0.174185451,0.543436594
1769,Learning,0.306512307,0.576033727
1770,Learning,0.421029308,0.603729528
1771,Learning,0.171846073,0.542856105
1772,Learning,0.209107021,0.552087098
1773,Learning,0.348630797,0.586285512
1774,Learning,0.263063395,0.565389193
1775,Learning,0.2197362,0.554714076
1776,Learning,0.286674183,0.571181724
1777,Learning,0.383062126,0.594611438
1778,Learning,0.289310975,0.57182744
1779,Learning,0.414367194,0.602134586
1780,Learning,0.482378625,0.618309395
1781,Learning,0.343512175,0.585043419
1782,Learning,0.34237417,0.584767122
1783,Learning,0.473054878,0.61610655
1784,Learning,0.252824413,0.562871563
1785,Learning,0.50968987,0.62473377
1786,Learning,0.308421446,0.576499907
1787,Learning,0.289018264,0.571755771
1788,Learning,0.298803196,0.574149922
1789,Learning,0.163922559,0.540889121
1790,Learning,0.440939213,0.608482804
1791,Learning,0.436853256,0.60750897
1792,Learning,0.202740929,0.550512329
1793,Learning,0.340607604,0.58433811
1794,Learning,0.431694255,0.606278168
1795,Learning,0.216801785,0.553989141
1796,Learning,0.343761391,0.585103919
1797,Learning,0.519771825,0.62709441
1798,Learning,0.424403719,0.604536539
1799,Learning,0.417920345,0.6029855
1800,Learning,0.303449983,0.575285676
1801,Learning,0.458220134,0.612591858
1802,Learning,0.349535967,0.586505048
1803,Learning,0.310747953,0.577067817
1804,Learning,0.570046231,0.638773843
1805,Learning,0.434416923,0.606927894
1806,Learning,0.534794367,0.630600626
1807,Learning,0.578304992,0.640677292
1808,Learning,0.406547804,0.600259819
1809,Learning,0.333612045,0.582637983
1810,Learning,0.293915506,0.572954442
1811,Learning,0.358260675,0.588619327
1812,Learning,0.380509654,0.593996019
1813,Learning,0.284434819,0.570633142
1814,Learning,0.334735771,0.582911215
1815,Learning,0.304442247,0.5755281
1816,Learning,0.35060054,0.586763201
1817,Learning,0.214977502,0.553538343
1818,Learning,0.335842031,0.58318015
1819,Learning,0.248939863,0.561915548
1820,Learning,0.453365793,0.611439183
1821,Learning,0.475493771,0.616683231
1822,Learning,0.479291723,0.617580612
1823,Learning,0.432140741,0.606384742
1824,Learning,0.284864378,0.570738385
1825,Learning,0.280094823,0.569569471
1826,Learning,0.470051836,0.615396025
1827,Learning,0.200068721,0.549851007
1828,Learning,0.364162321,0.59004764
1829,Learning,0.297109909,0.573735859
1830,Learning,0.360802637,0.589234716
1831,Learning,0.365425856,0.590353243
1832,Learning,0.320412097,0.57942468
1833,Learning,0.313975325,0.577855295
1834,Learning,0.345881577,0.585618517
1835,Learning,0.320305166,0.579398622
1836,Learning,0.451432971,0.610979882
1837,Learning,0.224024303,0.555773015
1838,Learning,0.490087937,0.620127148
1839,Learning,0.38732606,0.595638837
1840,Learning,0.386021108,0.595324496
1841,Learning,0.338109399,0.5837312
1842,Learning,0.326075902,0.580804278
1843,Learning,0.203184279,0.550622033
1844,Learning,0.379557678,0.593766416
1845,Learning,0.277504616,0.568934341
1846,Learning,0.435834572,0.607266046
1847,Learning,0.230094288,0.557271118
1848,Learning,0.327472607,0.581144296
1849,Learning,0.197998931,0.54933865
1850,Learning,0.378759941,0.593573981
1851,Learning,0.180076914,0.544897966
1852,Learning,0.180192362,0.544926595
1853,Learning,0.290914961,0.572220116
1854,Learning,0.356959262,0.588304158
1855,Learning,0.380612286,0.59402077
1856,Learning,0.538360116,0.631430856
1857,Learning,0.187258534,0.546678312
1858,Learning,0.271173172,0.567380894
1859,Learning,0.298682071,0.574120307
1860,Learning,0.201328605,0.550162827
1861,Learning,0.299552917,0.57433322
1862,Learning,0.395334752,0.59756627
1863,Learning,0.587565772,0.642806426
1864,Learning,0.369807812,0.591412538
1865,Learning,0.461721952,0.613422592
1866,Learning,0.533828951,0.63037571
1867,Learning,0.425486448,0.604795361
1868,Learning,0.313117967,0.577646138
1869,Learning,0.273850609,0.568037979
1870,Learning,0.217141941,0.554073187
1871,Learning,0.496608845,0.621662067
1872,Learning,0.386692779,0.5954863
1873,Learning,0.235789331,0.558675737
1874,Learning,0.414975588,0.602280329
1875,Learning,0.377588572,0.593291364
1876,Learning,0.397004976,0.597967861
1877,Learning,0.220997002,0.55502548
1878,Learning,0.288677317,0.571672287
1879,Learning,0.398403348,0.598303987
1880,Learning,0.323270625,0.580121121
1881,Learning,0.439482534,0.608135722
1882,Learning,0.382846721,0.594559514
1883,Learning,0.230845944,0.557456558
1884,Learning,0.366030696,0.590499508
1885,Learning,0.386377488,0.59541035
1886,Learning,0.485610955,0.619071942
1887,Learning,0.393910457,0.597223707
1888,Learning,0.349497685,0.586495763
1889,Learning,0.227699165,0.556680112
1890,Learning,0.340942279,0.584419396
1891,Learning,0.263036618,0.565382613
1892,Learning,0.31740144,0.578690833
1893,Learning,0.317294427,0.578664742
1894,Learning,0.247141216,0.561472732
1895,Learning,0.303652423,0.575335138
1896,Learning,0.387353858,0.595645533
1897,Learning,0.175808952,0.543839378
1898,Learning,0.315953341,0.578337735
1899,Learning,0.292199971,0.572534637
1900,Learning,0.33891025,0.583925785
1901,Learning,0.307176248,0.576195866
1902,Learning,0.351936365,0.587087064
1903,Learning,0.440356126,0.608343885
1904,Learning,0.312638928,0.577529262
1905,Learning,0.298373052,0.574044748
1906,Learning,0.569271671,0.6385951
1907,Learning,0.274957978,0.568309674
1908,Learning,0.225544163,0.55614822
1909,Learning,0.575133654,0.639946893
1910,Learning,0.315174068,0.578147687
1911,Learning,0.386070624,0.595336425
1912,Learning,0.402091591,0.599190083
1913,Learning,0.213226315,0.553105526
1914,Learning,0.468200441,0.614957737
1915,Learning,0.290382411,0.572089751
1916,Learning,0.328780202,0.581462552
1917,Learning,0.257287461,0.563969373
1918,Learning,0.164345212,0.540994076
1919,Learning,0.191313323,0.547682983
1920,Learning,0.40764994,0.600524245
1921,Learning,0.418894483,0.603218679
1922,Learning,0.195702014,0.548769948
1923,Learning,0.328134409,0.581305381
1924,Learning,0.396631966,0.597878186
1925,Learning,0.38229471,0.59442644
1926,Learning,0.362803478,0.589718907
1927,Learning,0.403263573,0.599471515
1928,Learning,0.350999431,0.586859917
1929,Learning,0.317370911,0.57868339
1930,Learning,0.339409748,0.584047136
1931,Learning,0.237098389,0.558998469
1932,Learning,0.283139815,0.570315823
1933,Learning,0.287289867,0.571332518
1934,Learning,0.42402254,0.604445406
1935,Learning,0.345510367,0.585528433
1936,Learning,0.456141629,0.612098465
1937,Learning,0.314030604,0.57786878
1938,Learning,0.39085008,0.596487322
1939,Learning,0.397367939,0.598055115
1940,Learning,0.366508531,0.590615048
1941,Learning,0.413763876,0.601990041
1942,Learning,0.201025269,0.550087756
1943,Learning,0.378603824,0.593536318
1944,Learning,0.334296411,0.582804391
1945,Learning,0.30920663,0.576691597
1946,Learning,0.363498344,0.58988702
1947,Learning,0.28644025,0.571124425
1948,Learning,0.312534795,0.577503855
1949,Learning,0.298936618,0.574182544
1950,Learning,0.321437209,0.579674471
1951,Learning,0.369617319,0.591366506
1952,Learning,0.385966765,0.595311404
1953,Learning,0.228298832,0.556828097
1954,Learning,0.289056086,0.571765031
1955,Learning,0.359620949,0.588948674
1956,Learning,0.382376331,0.594446117
1957,Learning,0.291356145,0.572328107
1958,Learning,0.226507586,0.556386025
1959,Learning,0.448964159,0.610392925
1960,Learning,0.423404229,0.604297564
1961,Learning,0.31563395,0.578259845
1962,Learning,0.18929344,0.547182557
1963,Learning,0.247426578,0.561542993
1964,Learning,0.276692518,0.568735165
1965,Learning,0.341816511,0.584631708
1966,Learning,0.450617538,0.610786049
1967,Learning,0.31880542,0.579033096
1968,Learning,0.48098958,0.617981522
1969,Learning,0.201897617,0.550303644
1970,Learning,0.409470593,0.60096093
1971,Learning,0.381779195,0.594302151
1972,Learning,0.410883836,0.601299787
1973,Learning,0.211893042,0.552775944
1974,Learning,0.472366798,0.615943793
1975,Learning,0.334335008,0.582813776
1976,Learning,0.184931711,0.546101614
1977,Learning,0.173718454,0.543320724
1978,Learning,0.334432682,0.582837524
1979,Learning,0.297358202,0.573796581
1980,Learning,0.457878731,0.612510832
1981,Learning,0.396669081,0.597887109
1982,Learning,0.347951778,0.586120802
1983,Learning,0.284970066,0.570764278
1984,Learning,0.240312152,0.559790573
1985,Learning,0.460287491,0.613082375
1986,Learning,0.301606556,0.574835206
1987,Learning,0.36562186,0.590400643
1988,Learning,0.345488141,0.585523039
1989,Learning,0.425733259,0.604854351
1990,Learning,0.333526899,0.582617277
1991,Learning,0.391052593,0.596536064
1992,Learning,0.415104996,0.602311327
1993,Learning,0.33880631,0.583900532
1994,Learning,0.235845717,0.558689639
1995,Learning,0.450099116,0.610662799
1996,Learning,0.468127516,0.614940469
1997,Learning,0.459565094,0.612910999
1998,Learning,0.503550462,0.623293339
1999,Learning,0.459422261,0.612877111
2000,Learning,0.376228062,0.592963036
2001,Learning,0.336082836,0.583238684
2002,Learning,0.229442364,0.557110269
2003,Learning,0.436477721,0.607419423
2004,Learning,0.307321186,0.576231259
2005,Learning,0.194491768,0.548470248
2006,Learning,0.136126126,0.533979077
2007,Learning,0.358823504,0.588755608
2008,Learning,0.259551475,0.564526031
2009,Learning,0.409996436,0.601087024
2010,Learning,0.374682629,0.59258998
2011,Learning,0.276600067,0.568712489
2012,Learning,0.368505036,0.591097693
2013,Learning,0.386864016,0.595527548
2014,Learning,0.384068418,0.59485398
2015,Learning,0.424223287,0.604493402
2016,Learning,0.243137201,0.560486618
2017,Learning,0.43849069,0.607899334
2018,Learning,0.264450556,0.565730021
2019,Learning,0.209228428,0.55211712
2020,Learning,0.262768421,0.565316709
2021,Learning,0.39146902,0.596636286
2022,Learning,0.211140724,0.552589953
2023,Learning,0.38812568,0.595831414
2024,Learning,0.329923948,0.581740872
2025,Learning,0.337267834,0.583526695
2026,Learning,0.286168712,0.571057913
2027,Learning,0.265819537,0.566066321
2028,Learning,0.291941021,0.57247126
2029,Learning,0.170659966,0.542561741
2030,Learning,0.231635408,0.557651309
2031,Learning,0.389757214,0.596224252
2032,Learning,0.362183141,0.589568808
2033,Learning,0.492957916,0.620802994
2034,Learning,0.317504864,0.578716048
2035,Learning,0.273022008,0.567834653
2036,Learning,0.404427662,0.599750987
2037,Learning,0.355372093,0.587919688
2038,Learning,0.414286539,0.602115264
2039,Learning,0.102934663,0.525710968
2040,Learning,0.443880066,0.609183183
2041,Learning,0.255189475,0.563453393
2042,Learning,0.315429731,0.578210041
2043,Learning,0.290733084,0.572175595
2044,Learning,0.30491566,0.575643749
2045,Learning,0.266792063,0.566305192
2046,Learning,0.296545157,0.573597735
2047,Learning,0.359821853,0.588997309
2048,Learning,0.362458881,0.589635529
2049,Learning,0.257004383,0.563899761
2050,Learning,0.150701779,0.537604302
2051,Learning,0.183243957,0.54568323
2052,Learning,0.566466641,0.637947472
2053,Learning,0.387837542,0.595762023
2054,Learning,0.442160415,0.608773694
2055,Learning,0.321260843,0.579631498
2056,Learning,0.260597567,0.564783181
2057,Learning,0.362794567,0.589716751
2058,Learning,0.298150398,0.573990304
2059,Learning,0.443080494,0.608992805
2060,Learning,0.355976506,0.588066112
2061,Learning,0.341700868,0.584603625
2062,Learning,0.230630308,0.55740336
2063,Learning,0.443070919,0.608990525
2064,Learning,0.275615466,0.568470971
2065,Learning,0.158436478,0.539526471
2066,Learning,0.359047744,0.5888099
2067,Learning,0.511206553,0.625089276
2068,Learning,0.467547035,0.614803008
2069,Learning,0.408593073,0.600750476
2070,Learning,0.489824964,0.620065197
2071,Learning,0.426197899,0.604965397
2072,Learning,0.437432914,0.607647176
2073,Learning,0.344634187,0.585315781
2074,Learning,0.500316203,0.622533637
2075,Learning,0.510707005,0.624972198
2076,Learning,0.307121554,0.57618251
2077,Learning,0.198578285,0.549482074
2078,Learning,0.458032308,0.612547281
2079,Learning,0.29976678,0.574385503
2080,Learning,0.313599593,0.577763637
2081,Learning,0.434363722,0.606915202
2082,Learning,0.455607847,0.61197172
2083,Learning,0.346625568,0.585799049
2084,Learning,0.379873049,0.593842484
2085,Learning,0.283996965,0.57052586
2086,Learning,0.377987952,0.59338773
2087,Learning,0.28980104,0.571947423
2088,Learning,0.237458894,0.559087339
2089,Learning,0.488101316,0.619659049
2090,Learning,0.375056348,0.592680203
2091,Learning,0.251619016,0.562574956
2092,Learning,0.318110738,0.578863756
2093,Learning,0.434204197,0.606877144
2094,Learning,0.184773801,0.546062472
2095,Learning,0.238006571,0.559222342
2096,Learning,0.471910535,0.615835855
2097,Learning,0.39100678,0.596525038
2098,Learning,0.352805424,0.587297721
2099,Learning,0.48293955,0.618441766
2100,Learning,0.24386637,0.560666234
2101,Learning,0.287672468,0.571426219
2102,Learning,0.400676661,0.598850224
2103,Learning,0.417644876,0.602919552
2104,Learning,0.512385012,0.62536541
2105,Learning,0.240844618,0.559921782
2106,Learning,0.52723573,0.628838159
2107,Learning,0.328019044,0.581277302
2108,Learning,0.302153539,0.574968883
2109,Learning,0.268652991,0.566762186
2110,Learning,0.474767704,0.616511585
2111,Learning,0.283518094,0.57040852
2112,Learning,0.40407687,0.599666777
2113,Learning,0.370054549,0.591472159
2114,Learning,0.325721747,0.580718049
2115,Learning,0.390793609,0.59647373
2116,Learning,0.285219417,0.570825366
2117,Learning,0.344353246,0.585247589
2118,Learning,0.381598178,0.594258506
2119,Learning,0.339867809,0.584158412
2120,Learning,0.299904468,0.574419163
2121,Learning,0.314739439,0.578041681
2122,Learning,0.470013113,0.61538686
2123,Learning,0.42503808,0.604688187
2124,Learning,0.491398319,0.620435785
2125,Learning,0.368258565,0.591038119
2126,Learning,0.528556354,0.629146342
2127,Learning,0.409834995,0.601048313
2128,Learning,0.196122845,0.548874153
2129,Learning,0.265790408,0.566059166
2130,Learning,0.399582053,0.59858724
2131,Learning,0.356623053,0.588222725
2132,Learning,0.297780211,0.573899781
2133,Learning,0.159278704,0.539735704
2134,Learning,0.336215036,0.583270818
2135,Learning,0.481783822,0.61816901
2136,Learning,0.383752086,0.594777741
2137,Learning,0.249114309,0.56195849
2138,Learning,0.237882558,0.559191773
2139,Learning,0.148526427,0.537063496
2140,Learning,0.45194789,0.611102262
2141,Learning,0.228814622,0.556955375
2142,Learning,0.283670679,0.570445909
2143,Learning,0.268186635,0.566647672
2144,Learning,0.342255522,0.584738312
2145,Learning,0.144861327,0.536152133
2146,Learning,0.183539315,0.545756452
2147,Learning,0.542244444,0.632334378
2148,Learning,0.285681269,0.570938509
2149,Learning,0.292878243,0.572700628
2150,Learning,0.38865179,0.595958103
2151,Learning,0.311864037,0.577340186
2152,Learning,0.292584349,0.572628706
2153,Learning,0.238124785,0.55925148
2154,Learning,0.473422624,0.616193525
2155,Learning,0.38273609,0.594532845
2156,Learning,0.295984569,0.573460619
2157,Learning,0.204307219,0.550899875
2158,Learning,0.340094986,0.584213596
2159,Learning,0.359696505,0.588966965
2160,Learning,0.21568436,0.553713025
2161,Learning,0.4267629,0.605100414
2162,Learning,0.571427493,0.639092496
2163,Learning,0.374693447,0.592592592
2164,Learning,0.587386862,0.642765346
2165,Learning,0.466774898,0.614620135
2166,Learning,0.32562,0.580693275
2167,Learning,0.279491895,0.569421651
2168,Learning,0.299992576,0.574440702
2169,Learning,0.39145624,0.59663321
2170,Learning,0.125186385,0.531255788
2171,Learning,0.382517953,0.594480259
2172,Learning,0.279596689,0.569447344
2173,Learning,0.290672073,0.57216066
2174,Learning,0.392956216,0.596994145
2175,Learning,0.434818417,0.607023673
2176,Learning,0.31187703,0.577343357
2177,Learning,0.166568935,0.541546219
2178,Learning,0.328788105,0.581464475
2179,Learning,0.414318936,0.602123025
2180,Learning,0.276765907,0.568753165
2181,Learning,0.331186837,0.582048124
2182,Learning,0.203086033,0.550597723
2183,Learning,0.335985577,0.583215043
2184,Learning,0.250724924,0.562354921
2185,Learning,0.461005117,0.613252591
2186,Learning,0.414046192,0.602057682
2187,Learning,0.422314356,0.604036922
2188,Learning,0.424027837,0.604446673
2189,Learning,0.35851551,0.588681033
2190,Learning,0.361280975,0.589350487
2191,Learning,0.292213203,0.572537875
2192,Learning,0.369234084,0.591273893
2193,Learning,0.303229992,0.575231925
2194,Learning,0.395009738,0.597488108
2195,Learning,0.412425096,0.601669228
2196,Learning,0.412189629,0.601612794
2197,Learning,0.430952418,0.606101074
2198,Learning,0.35877103,0.588742902
2199,Learning,0.254440823,0.563269235
2200,Learning,0.276195431,0.568613237
2201,Learning,0.385623533,0.595228712
2202,Learning,0.350366331,0.58670641
2203,Learning,0.516909818,0.626424895
2204,Learning,0.252586003,0.562812902
2205,Learning,0.478862535,0.617479243
2206,Learning,0.388148186,0.595836833
2207,Learning,0.395214252,0.597537292
2208,Learning,0.422463181,0.604072517
2209,Learning,0.329905657,0.581736421
2210,Learning,0.236230913,0.558784609
2211,Learning,0.235856838,0.558692381
2212,Learning,0.291688043,0.572409344
2213,Learning,0.384490864,0.594955786
2214,Learning,0.410075427,0.601105965
2215,Learning,0.353999721,0.587587164
2216,Learning,0.458817747,0.612733675
2217,Learning,0.222530446,0.555404166
2218,Learning,0.469012473,0.615149995
2219,Learning,0.325612952,0.580691559
2220,Learning,0.439087388,0.608041552
2221,Learning,0.365688405,0.590416736
2222,Learning,0.357357293,0.588400559
2223,Learning,0.409053212,0.600860835
2224,Learning,0.279726606,0.569479197
2225,Learning,0.347460988,0.58600174
2226,Learning,0.137813962,0.534399063
2227,Learning,0.249696508,0.5621018
2228,Learning,0.258776277,0.56433545
2229,Learning,0.322178803,0.579855151
2230,Learning,0.303389093,0.575270799
2231,Learning,0.382808009,0.594550182
2232,Learning,0.483520485,0.618578841
2233,Learning,0.313961189,0.577851847
2234,Learning,0.303431429,0.575281143
2235,Learning,0.294230096,0.573031414
2236,Learning,0.261812923,0.565081896
2237,Learning,0.294419628,0.573077785
2238,Learning,0.343509141,0.585042683
2239,Learning,0.329876587,0.581729348
2240,Learning,0.279214427,0.56935362
2241,Learning,0.239356381,0.559555033
2242,Learning,0.253814624,0.563115186
2243,Learning,0.394562605,0.597380569
2244,Learning,0.147489194,0.536805603
2245,Learning,0.34614338,0.585682047
2246,Learning,0.427798846,0.605347931
2247,Learning,0.253859194,0.563126151
2248,Learning,0.3266118,0.580934748
2249,Learning,0.396789881,0.597916151
2250,Learning,0.240534351,0.559845327
2251,Learning,0.434675673,0.606989621
2252,Learning,0.388710196,0.595972167
2253,Learning,0.288011129,0.571509155
2254,Learning,0.264210506,0.565671044
2255,Learning,0.305493589,0.575784918
2256,Learning,0.346349346,0.585732026
2257,Learning,0.369920852,0.591439853
2258,Learning,0.491233441,0.620396956
2259,Learning,0.238319757,0.559299538
2260,Learning,0.468749851,0.61508782
2261,Learning,0.381183761,0.59415858
2262,Learning,0.210951607,0.552543196
2263,Learning,0.37144352,0.591807738
2264,Learning,0.348586594,0.58627479
2265,Learning,0.296551115,0.573599192
2266,Learning,0.428328912,0.605474558
2267,Learning,0.449232199,0.610456667
2268,Learning,0.399262679,0.598510498
2269,Learning,0.260397562,0.564734019
2270,Learning,0.237307851,0.559050105
2271,Learning,0.402522246,0.599293506
2272,Learning,0.296483352,0.573582619
2273,Learning,0.285557267,0.570908132
2274,Learning,0.244957207,0.560934911
2275,Learning,0.420016,0.603487079
2276,Learning,0.135022456,0.533704424
2277,Learning,0.399487979,0.598564635
2278,Learning,0.208087066,0.551834863
2279,Learning,0.302981594,0.57517123
